ID;FIRSTNAME;LASTNAME;IsCustomer?;Revenue;company_name;CreationDate;ADDRESS;CITY;county;STATE;zip;phone1;phone2;EMAIL;web;CUST_TYPE
ID-3607;;Iturbide;TRUE;2453.95;Ledecky, David Esq;06/02/2018;1 Central Ave;Stevens Point;Portage;WI;54481;715-662-6764;715-530-9863;allene_iturbide@cox.net;http://www.ledeckydavidesq.com;Standard
ID-3632;;Bolognia;TRUE;8705.38;Orinda News;23/10/2016;4486 W O St #1;New York;New York;NY;10003;212-402-9216;212-617-5063;bbolognia@yahoo.com;http://www.orindanews.com;Standard
ID-3765;Claribel;Varriano;FALSE;5244.25;Meca;19/01/2003;6 Harry L Dr #6327;Perrysburg;Wood;OH;43551;419-544-4900;419-573-2033;claribel_varriano@cox.net;http://www.meca.com;Premium
ID-3600;;Whobrey;FALSE;4058.71;Farmers Insurance Group;20/01/2004;1 State Route 27;Taylor;Wayne;MI;48180;313-288-7937;313-341-4470;yuki_whobrey@aol.com;http://www.farmersinsurancegroup.com;Standard
ID-3929;Roselle;Estell;FALSE;7772.65;Mcglynn Bliss Pc;08/09/2002;8116 Mount Vernon Ave;Bucyrus;Crawford;OH;44820;419-571-5920;419-488-6648;roselle.estell@hotmail.com;http://www.mcglynnblisspc.com;Premium
ID-3873;Filiberto;Tawil;FALSE;3284.35;Flash, Elena Salerno Esq;16/11/2009;3882 W Congress St #799;Los Angeles;Los Angeles;CA;90016;323-765-2528;323-842-8226;ftawil@hotmail.com;http://www.flashelenasalernoesq.com;Premium
ID-3755;Sylvia;Cousey;TRUE;5199.40;Berg, Charles E;21/07/2007;287 Youngstown Warren Rd;Hampstead;Carroll;MD;21074;410-209-9545;410-863-8263;sylvia_cousey@cousey.org;http://www.bergcharlese.com;Gold
ID-3840;Martina;Staback;FALSE;7196.98;Ace Signs Inc;21/02/2017;7 W Wabansia Ave #227;Orlando;Orange;FL;32822;407-471-6908;407-429-2145;martina_staback@staback.com;http://www.acesignsinc.com;Silver
ID-3797;Glen;Bartolet;TRUE;3531.22;Metlab Testing Services;06/04/2016;8739 Hudson St;Vashon;King;WA;98070;206-697-5796;206-389-1482;glen_bartolet@hotmail.com;http://www.metlabtestingservices.com;Premium
ID-3975;Laurel;Pagliuca;FALSE;2912.28;Printing Images Corp;22/11/2015;36 Enterprise St Se;Richland;Benton;WA;99352;509-695-5199;509-595-6485;laurel@yahoo.com;http://www.printingimagescorp.com;Premium
ID-3946;Pete;Dubaldi;TRUE;4383.35;Womack & Galich;01/01/2011;2215 Prosperity Dr;Lyndhurst;Bergen;NJ;7071;201-825-2514;201-749-8866;pdubaldi@hotmail.com;http://www.womackgalich.com;Silver
ID-3865;Carmen;Sweigard;TRUE;7682.31;Maui Research & Technology Pk;26/03/2013;61304 N French Rd;Somerset;Somerset;NJ;8873;732-941-2621;732-445-6940;csweigard@sweigard.com;http://www.mauiresearchtechnologypk.com;Silver
ID-3667;Myra;Munns;FALSE;6980.08;Anker Law Office;16/09/2000;461 Prospect Pl #316;Euless;Tarrant;TX;76040;817-914-7518;817-451-3518;mmunns@cox.net;http://www.ankerlawoffice.com;Standard
ID-3921;;Saras;FALSE;3345.40;Black History Resource Center;14/09/2016;8 Us Highway 22;Colorado Springs;El Paso;CO;80937;719-669-1664;719-547-9543;sherita.saras@cox.net;http://www.blackhistoryresourcecenter.com;Silver
ID-4072;Carlee;Boulter;FALSE;4051.10;Tippett, Troy M Ii;06/07/2001;8284 Hart St;Abilene;Dickinson;KS;67410;785-347-1805;785-253-7049;carlee.boulter@hotmail.com;http://www.tippetttroymii.com;Gold
ID-3992;;Hudnall;FALSE;3168.08;Cangro Transmission Co;02/08/2002;17 Jersey Ave;Englewood;Arapahoe;CO;80110;303-402-1940;303-997-7760;mitzie_hudnall@yahoo.com;http://www.cangrotransmissionco.com;Gold
ID-3649;Elly;Morocco;TRUE;5888.47;Killion Industries;03/12/2012;7 W 32nd St;Erie;Erie;PA;16502;814-393-5571;814-420-3553;elly_morocco@gmail.com;http://www.killionindustries.com;Gold
ID-3904;Lorean;Martabano;TRUE;6936.35;Hiram, Hogg P Esq;18/03/2018;85092 Southern Blvd;San Antonio;Bexar;TX;78204;210-856-4979;210-634-2447;lorean.martabano@hotmail.com;http://www.hiramhoggpesq.com;Premium
ID-3820;Rickie;Plumer;FALSE;3823.72;Merrill Lynch;05/01/2004;3 N Groesbeck Hwy;Toledo;Lucas;OH;43613;419-693-1334;419-313-5571;rickie.plumer@aol.com;http://www.merrilllynch.com;Silver
ID-3621;;Rulapaugh;FALSE;3982.81;Eder Assocs Consltng Engrs Pc;08/01/2007;6980 Dorsett Rd;Abilene;Dickinson;KS;67410;785-463-7829;785-219-7724;kati.rulapaugh@hotmail.com;http://www.ederassocsconsltngengrspc.com;Gold
ID-3902;Roosevelt;Hoffis;TRUE;3593.24;Denbrook, Myron;22/06/2003;60 Old Dover Rd;Hialeah;Miami-Dade;FL;33014;305-622-4739;305-302-1135;roosevelt.hoffis@aol.com;http://www.denbrookmyron.com;Silver
ID-3640;;Ahle;TRUE;7991.03;Wye Technologies Inc;18/05/2016;65895 S 16th St;Providence;Providence;RI;2909;401-458-2547;401-559-8961;delmy.ahle@hotmail.com;http://www.wyetechnologiesinc.com;Gold
ID-3980;Sylvie;Ryser;TRUE;9484.56;Millers Market & Deli;26/03/2006;649 Tulane Ave;Tulsa;Tulsa;OK;74105;918-644-9555;918-565-1706;sylvie@aol.com;http://www.millersmarketdeli.com;Gold
ID-3983;Mollie;Mcdoniel;TRUE;6561.02;Dock Seal Specialty;24/06/2010;8590 Lake Lizzie Dr;Bowling Green;Wood;OH;43402;419-975-3182;419-417-4674;mollie_mcdoniel@yahoo.com;http://www.docksealspecialty.com;Gold
ID-3829;Daron;Dinos;FALSE;2295.43;Wolf, Warren R Esq;07/10/2019;18 Waterloo Geneva Rd;Highland Park;Lake;IL;60035;847-233-3075;847-265-6609;daron_dinos@cox.net;http://www.wolfwarrenresq.com;Silver
ID-3652;Kallie;Blackwood;FALSE;4061.53;Rowley Schlimgen Inc;28/10/2008;701 S Harrison Rd;San Francisco;San Francisco;CA;94104;415-315-2761;415-604-7609;kallie.blackwood@gmail.com;http://www.rowleyschlimgeninc.com;Standard
ID-3697;;Kulzer;FALSE;3139.20;Comfort Inn;09/10/2001;55892 Jacksonville Rd;Owings Mills;Baltimore;MD;21117;410-224-9462;410-916-8015;gkulzer@kulzer.org;http://www.comfortinn.com;Standard
ID-3908;Derick;Dhamer;FALSE;6929.75;Studer, Eugene A Esq;17/07/2008;87163 N Main Ave;New York;New York;NY;10013;212-304-4515;212-225-9676;ddhamer@cox.net;http://www.studereugeneaesq.com;Gold
ID-4081;;Motley;TRUE;5306.82;Affiliated With Travelodge;24/04/2018;63 E Aurora Dr;Orlando;Orange;FL;32804;407-413-4842;407-557-8857;chauncey_motley@aol.com;http://www.affiliatedwithtravelodge.com;Silver
ID-3903;Helaine;Halter;FALSE;4771.39;Lippitt, Mike;04/01/2007;8 Sheridan Rd;Jersey City;Hudson;NJ;7304;201-832-4168;201-412-3040;hhalter@yahoo.com;http://www.lippittmike.com;Standard
ID-3943;Xochitl;Discipio;TRUE;8236.72;Ravaal Enterprises Inc;08/01/2001;3158 Runamuck Pl;Round Rock;Williamson;TX;78664;512-233-1831;512-942-3411;xdiscipio@gmail.com;http://www.ravaalenterprisesinc.com;Premium
ID-3792;Franklyn;Emard;FALSE;8012.66;Olympic Graphic Arts;23/12/2009;4379 Highway 116;Philadelphia;Philadelphia;PA;19103;215-558-8189;215-483-3003;femard@emard.com;http://www.olympicgraphicarts.com;Standard
ID-4058;Glory;Schieler;FALSE;6298.75;Mcgraths Seafood;19/01/2006;5 E Truman Rd;Abilene;Taylor;TX;79602;325-869-2649;325-740-3778;glory@yahoo.com;http://www.mcgrathsseafood.com;Standard
ID-3732;Laticia;Merced;FALSE;3192.03;Alinabal Inc;13/02/2011;72 Mannix Dr;Cincinnati;Hamilton;OH;45203;513-508-7371;513-418-1566;lmerced@gmail.com;http://www.alinabalinc.com;Standard
ID-3758;Joesph;Degonia;FALSE;2145.65;A R Packaging;18/03/2016;2887 Knowlton St #5435;Berkeley;Alameda;CA;94710;510-677-9785;510-942-5916;joesph_degonia@degonia.org;http://www.arpackaging.com;Gold
ID-3746;Kerry;Theodorov;FALSE;4947.51;Capitol Reporters;27/11/2014;6916 W Main St;Sacramento;Sacramento;CA;95827;916-591-3277;916-770-7448;kerry.theodorov@gmail.com;http://www.capitolreporters.com;Standard
ID-3739;Lizette;Stem;FALSE;7909.50;Edward S Katz;31/05/2003;501 N 19th Ave;Cherry Hill;Camden;NJ;8002;856-487-5412;856-702-3676;lizette.stem@aol.com;http://www.edwardskatz.com;Gold
ID-3887;Christiane;Eschberger;TRUE;6468.42;Casco Services Inc;20/04/2009;96541 W Central Blvd;Phoenix;Maricopa;AZ;85034;602-390-4944;602-330-6894;christiane.eschberger@yahoo.com;http://www.cascoservicesinc.com;Gold
ID-3651;Vallie;Mondella;TRUE;6600.02;Private Properties;15/08/2007;74 W College St;Boise;Ada;ID;83707;208-862-5339;208-737-8439;vmondella@mondella.com;http://www.privateproperties.com;Gold
ID-3936;;Beech;FALSE;8512.83;John Ortiz Nts Therapy Center;19/08/2016;598 43rd St;Beverly Hills;Los Angeles;CA;90210;310-820-2117;310-652-2379;louvenia.beech@beech.com;http://www.johnortizntstherapycenter.com;Premium
ID-3839;;Duenas;FALSE;9082.38;Mid Contntl Rlty & Prop Mgmt;22/07/2009;8100 Jacksonville Rd #7;Hays;Ellis;KS;67601;785-629-8542;785-616-1685;kimberlie_duenas@yahoo.com;http://www.midcontntlrltypropmgmt.com;Standard
ID-3828;Marvel;Raymo;FALSE;4957.47;Edison Supply & Equipment Co;01/06/2004;9 Vanowen St;College Station;Brazos;TX;77840;979-718-8968;979-809-5770;mraymo@yahoo.com;http://www.edisonsupplyequipmentco.com;Standard
ID-4020;Stephane;Myricks;TRUE;4337.72;Portland Central Thriftlodge;18/11/2006;9 Tower Ave;Burlington;Boone;KY;41005;859-717-7638;859-308-4286;stephane_myricks@cox.net;http://www.portlandcentralthriftlodge.com;Standard
ID-4054;Nickolas;Juvera;FALSE;3915.44;United Oil Co Inc;28/01/2011;177 S Rider Trl #52;Crystal River;Citrus;FL;34429;352-598-8301;352-947-6152;nickolas_juvera@cox.net;http://www.unitedoilcoinc.com;Gold
ID-3615;Albina;Glick;TRUE;;Giampetro, Anthony D;21/01/2014;4 Ralph Ct;Dunellen;Middlesex;NJ;8812;732-924-7882;732-782-6701;albina@glick.com;http://www.giampetroanthonyd.com;Gold
ID-3811;Ressie;Auffrey;FALSE;3980.86;Faw, James C Cpa;15/08/2001;23 Palo Alto Sq;Miami;Miami-Dade;FL;33134;305-604-8981;305-287-4743;ressie.auffrey@yahoo.com;http://www.fawjamesccpa.com;Premium
ID-4027;Daniel;Perruzza;FALSE;6314.88;Gersh & Danielson;25/03/2002;11360 S Halsted St;Santa Ana;Orange;CA;92705;714-771-3880;714-531-1391;dperruzza@perruzza.com;http://www.gershdanielson.com;Gold
ID-3684;Angella;Cetta;TRUE;4043.04;Bender & Hatley Pc;26/05/2015;185 Blackstone Bldge;Honolulu;Honolulu;HI;96817;808-892-7943;808-475-2310;angella.cetta@hotmail.com;http://www.benderhatleypc.com;Gold
ID-3962;Erick;Nievas;TRUE;6815.46;Soward, Anne Esq;23/05/2013;45 E Acacia Ct;Chicago;Cook;IL;60624;773-704-9903;773-359-6109;erick_nievas@aol.com;http://www.sowardanneesq.com;Gold
ID-3608;Chanel;Caudy;FALSE;;Professional Image Inc;27/11/2000;86 Nw 66th St #8673;Shawnee;Johnson;KS;66218;913-388-2079;913-899-1103;chanel.caudy@caudy.org;http://www.professionalimageinc.com;Gold
ID-3885;Olive;Matuszak;FALSE;6419.70;Colony Paints Sales Ofc & Plnt;18/07/2010;13252 Lighthouse Ave;Cathedral City;Riverside;CA;92234;760-938-6069;760-745-2649;olive@aol.com;http://www.colonypaintssalesofcplnt.com;Standard
ID-3819;;Polidori;FALSE;5923.37;Cape & Associates Real Estate;23/05/2020;5 Little River Tpke;Wilmington;Middlesex;MA;1887;978-626-2978;978-679-7429;katina_polidori@aol.com;http://www.capeassociatesrealestate.com;Gold
ID-3882;Kristeen;Turinetti;FALSE;6489.58;Jeanerette Middle School;03/05/2019;70099 E North Ave;Arlington;Tarrant;TX;76013;817-213-8851;817-947-9480;kristeen@gmail.com;http://www.jeanerettemiddleschool.com;Standard
ID-4025;Jeanice;Claucherty;TRUE;9474.70;Accurel Systems Intrntl Corp;28/05/2009;19 Amboy Ave;Miami;Miami-Dade;FL;33142;305-988-4162;305-306-7834;jeanice.claucherty@yahoo.com;http://www.accurelsystemsintrntlcorp.com;Premium
ID-3853;Joseph;Cryer;TRUE;2661.87;Ames Stationers;27/08/2015;60 Fillmore Ave;Huntington Beach;Orange;CA;92647;714-584-2237;714-698-2170;joseph_cryer@cox.net;http://www.amesstationers.com;Gold
ID-3610;Willow;Kusko;TRUE;2723.88;U Pull It;14/05/2019;90991 Thorburn Ave;New York;New York;NY;10011;212-582-4976;212-934-5167;wkusko@yahoo.com;http://www.upullit.com;Standard
ID-3583;Josephine;Darakjy;FALSE;3981.35;Chanay, Jeffrey A Esq;03/04/2006;4 B Blue Ridge Blvd;Brighton;Livingston;MI;48116;810-292-9388;810-374-9840;josephine_darakjy@darakjy.org;http://www.chanayjeffreyaesq.com;Premium
ID-3845;Stevie;Westerbeck;FALSE;6385.66;Wise, Dennis W Md;10/02/2010;26659 N 13th St;Costa Mesa;Orange;CA;92626;949-867-4077;949-903-3898;stevie.westerbeck@yahoo.com;http://www.wisedenniswmd.com;Premium
ID-3935;Denise;Patak;TRUE;6902.58;Spence Law Offices;07/11/2007;2139 Santa Rosa Ave;Orlando;Orange;FL;32801;407-446-4358;407-808-3254;denise@patak.org;http://www.spencelawoffices.com;Premium
ID-3603;;Inouye;FALSE;3431.18;C 4 Network Inc;17/10/2008;6 Greenleaf Ave;San Jose;Santa Clara;CA;95111;408-540-1785;408-813-4592;vinouye@aol.com;http://www.cnetworkinc.com;Gold
ID-3984;Brett;Mccullan;TRUE;5943.01;Five Star Limousines Of Tx Inc;12/06/2002;87895 Concord Rd;La Mesa;San Diego;CA;91942;619-461-9984;619-727-3892;brett.mccullan@mccullan.com;http://www.fivestarlimousinesoftxinc.com;Premium
ID-3869;Casie;Good;FALSE;3324.71;Papay, Debbie J Esq;08/12/2017;5221 Bear Valley Rd;Nashville;Davidson;TN;37211;615-390-2251;615-825-4297;casie.good@aol.com;http://www.papaydebbiejesq.com;Silver
ID-3604;Willard;Kolmetz;FALSE;7714.77;Ingalls, Donald R Esq;12/10/2001;618 W Yakima Ave;Irving;Dallas;TX;75062;972-303-9197;972-896-4882;willard@hotmail.com;http://www.ingallsdonaldresq.com;Gold
ID-4064;Gilma;Liukko;FALSE;5244.28;Sammys Steak Den;03/09/2007;16452 Greenwich St;Garden City;Nassau;NY;11530;516-393-9967;516-407-9573;gilma_liukko@gmail.com;http://www.sammyssteakden.com;Silver
ID-3854;Deonna;Kippley;TRUE;7252.87;Midas Muffler Shops;21/04/2013;57 Haven Ave #90;Southfield;Oakland;MI;48075;248-913-4677;248-793-4966;deonna_kippley@hotmail.com;http://www.midasmufflershops.com;Standard
ID-4018;;Leinenbach;TRUE;5579.35;Levinson Axelrod Wheaton;16/05/2008;1 Washington St;Lake Worth;Palm Beach;FL;33461;561-470-4574;561-951-9734;joanna_leinenbach@hotmail.com;http://www.levinsonaxelrodwheaton.com;Gold
ID-3762;Marguerita;Hiatt;TRUE;9387.49;Haber, George D Md;15/03/2005;82 N Highway 67;Oakley;Contra Costa;CA;94561;925-634-7158;925-541-8521;marguerita.hiatt@gmail.com;http://www.habergeorgedmd.com;Premium
ID-3970;Gertude;Witten;TRUE;3244.33;Thompson, John Randolph Jr;27/10/2008;7 Tarrytown Rd;Cincinnati;Hamilton;OH;45217;513-977-7043;513-863-9471;gertude.witten@gmail.com;http://www.thompsonjohnrandolphjr.com;Premium
ID-3768;Merilyn;Bayless;FALSE;5183.26;20 20 Printing Inc;06/05/2005;195 13n N;Santa Clara;Santa Clara;CA;95054;408-758-5015;408-346-2180;merilyn_bayless@cox.net;http://www.printinginc.com;Standard
ID-3848;Johnna;Engelberg;FALSE;4878.85;Thrifty Oil Co;28/03/2020;5 S Colorado Blvd #449;Bothell;Snohomish;WA;98021;425-986-7573;425-700-3751;jengelberg@engelberg.org;http://www.thriftyoilco.com;Gold
ID-3691;Tiffiny;Steffensmeier;FALSE;6494.82;Whitehall Robbins Labs Divsn;15/12/2008;32860 Sierra Rd;Miami;Miami-Dade;FL;33133;305-385-9695;305-304-6573;tiffiny_steffensmeier@cox.net;http://www.whitehallrobbinslabsdivsn.com;Standard
ID-4026;Josphine;Villanueva;FALSE;8240.76;Santa Cruz Community Internet;06/04/2016;63 Smith Ln #8343;Moss;Clay;TN;38575;931-553-9774;931-486-6946;josphine_villanueva@villanueva.com;http://www.santacruzcommunityinternet.com;Standard
ID-4066;Lili;Paskin;TRUE;7409.73;Morgan Custom Homes;31/05/2016;20113 4th Ave E;Kearny;Hudson;NJ;7032;201-431-2989;201-478-8540;lili.paskin@cox.net;http://www.morgancustomhomes.com;Premium
ID-3637;;Wenner;FALSE;5498.40;Northwest Publishing;14/01/2013;4545 Courthouse Rd;Westbury;Nassau;NY;11590;516-968-6051;516-333-4861;twenner@aol.com;http://www.northwestpublishing.com;Silver
ID-3835;Heike;Berganza;TRUE;6579.88;Cali Sportswear Cutting Dept;27/12/2007;3 Railway Ave #75;Little Falls;Passaic;NJ;7424;973-936-5095;973-822-8827;heike@gmail.com;http://www.calisportswearcuttingdept.com;Gold
ID-3813;Eladia;Saulter;FALSE;3476.63;Tyee Productions Inc;24/06/2002;3958 S Dupont Hwy #7;Ramsey;Bergen;NJ;7446;201-474-4924;201-365-8698;eladia@saulter.com;http://www.tyeeproductionsinc.com;Silver
ID-4062;Shawnda;Yori;TRUE;7373.76;Fiorucci Foods Usa Inc;15/01/2017;50126 N Plankinton Ave;Longwood;Seminole;FL;32750;407-538-5106;407-564-8113;shawnda.yori@yahoo.com;http://www.fioruccifoodsusainc.com;Standard
ID-3817;Yoko;Fishburne;TRUE;3196.14;Sams Corner Store;11/06/2010;9122 Carpenter Ave;New Haven;New Haven;CT;6511;203-506-4706;203-840-8634;yoko@fishburne.com;http://www.samscornerstore.com;Standard
ID-4056;Diane;Devreese;TRUE;2961.14;Acme Supply Co;21/09/2009;1953 Telegraph Rd;Saint Joseph;Buchanan;MO;64504;816-557-9673;816-329-5565;diane@cox.net;http://www.acmesupplyco.com;Silver
ID-3650;;Eroman;TRUE;4548.14;Robinson, William J Esq;08/02/2001;2853 S Central Expy;Glen Burnie;Anne Arundel;MD;21061;410-914-9018;410-937-4543;ilene.eroman@hotmail.com;http://www.robinsonwilliamjesq.com;Standard
ID-3754;;Coody;TRUE;4080.50;Ray Carolyne Realty;05/06/2010;84 Bloomfield Ave;Spartanburg;Spartanburg;SC;29301;864-256-3620;864-594-4578;eun@yahoo.com;http://www.raycarolynerealty.com;Gold
ID-3715;;Manno;TRUE;8177.03;Honey Bee Breeding Genetics &;04/10/2013;9387 Charcot Ave;Absecon;Atlantic;NJ;8201;609-524-3586;609-234-8376;thurman.manno@yahoo.com;http://www.honeybeebreedinggenetics.com;Gold
ID-4036;Elli;Mclaird;TRUE;7882.32;Sportmaster Intrnatl;27/02/2001;6 Sunrise Ave;Utica;Oneida;NY;13501;315-818-2638;315-474-5570;emclaird@mclaird.com;http://www.sportmasterintrnatl.com;Standard
ID-3777;Andra;Scheyer;TRUE;2487.71;Ludcke, George O Esq;18/11/2008;9 Church St;Salem;Marion;OR;97302;503-516-2189;503-950-3068;andra@gmail.com;http://www.ludckegeorgeoesq.com;Standard
ID-3912;Aja;Gehrett;TRUE;3132.47;Stero Company;19/12/2004;993 Washington Ave;Nutley;Essex;NJ;7110;973-544-2677;973-986-4456;aja_gehrett@hotmail.com;http://www.sterocompany.com;Gold
ID-3818;Taryn;Moyd;FALSE;7394.09;Siskin, Mark J Esq;15/09/2007;48 Lenox St;Fairfax;Fairfax City;VA;22030;703-322-4041;703-938-7939;taryn.moyd@hotmail.com;http://www.siskinmarkjesq.com;Standard
ID-3602;Bette;Nicka    ;FALSE;7619.01;Sport En Art;02/03/2007;6 S 33rd St;Aston;Delaware;PA;19014;610-545-3615;610-492-4643;bette_nicka@cox.net;http://www.sportenart.com;Gold
ID-3814;Chaya;Malvin;TRUE;9097.03;Dunnells & Duvall;09/09/2016;560 Civic Center Dr;Ann Arbor;Washtenaw;MI;48103;734-928-5182;734-408-8174;chaya@malvin.com;http://www.dunnellsduvall.com;Standard
ID-3612;Ammie;Corrio;FALSE;6602.67;Moskowitz, Barry S;05/06/2002;74874 Atlantic Ave;Columbus;Franklin;OH;43215;614-801-9788;614-648-3265;ammie@corrio.com;http://www.moskowitzbarrys.com;Premium
ID-3842;Jade;Farrar;FALSE;8377.57;Bonnet & Daughter;05/02/2010;6882 Torresdale Ave;Columbia;Richland;SC;29201;803-352-5387;803-975-3405;jade.farrar@yahoo.com;http://www.bonnetdaughter.com;Premium
ID-3619;;Ostrosky;FALSE;9115.10;Parkway Company;12/06/2009;17 Morena Blvd;Camarillo;Ventura;CA;93012;805-832-6163;805-609-1531;rozella.ostrosky@ostrosky.com;http://www.parkwaycompany.com;Silver
ID-4059;Rasheeda;Sayaphon;FALSE;5791.29;Kummerer, J Michael Esq;20/09/2006;251 Park Ave #979;Saratoga;Santa Clara;CA;95070;408-805-4309;408-997-7490;rasheeda@aol.com;http://www.kummererjmichaelesq.com;Standard
ID-3857;Ma;Layous;FALSE;8589.09;Development Authority;23/06/2016;78112 Morris Ave;North Haven;New Haven;CT;6473;203-721-3388;203-564-1543;mlayous@hotmail.com;http://www.developmentauthority.com;Premium
ID-3875;;Candlish;FALSE;6966.09;Alabama Educational Tv Comm;03/07/2017;45 2nd Ave #9759;Atlanta;Fulton;GA;30328;770-732-1194;770-531-2842;sarah.candlish@gmail.com;http://www.alabamaeducationaltvcomm.com;Premium
ID-3834;Alyce;Arias;TRUE;5657.24;Fairbanks Scales;17/05/2007;3196 S Rider Trl;Stockton;San Joaquin;CA;95207;209-317-1801;209-242-7022;alyce@arias.org;http://www.fairbanksscales.com;Silver
ID-3726;Daren;Weirather;TRUE;3793.19;Panasystems;17/04/2010;9 N College Ave #3;Milwaukee;Milwaukee;WI;53216;414-959-2540;414-838-3151;dweirather@aol.com;http://www.panasystems.com;Standard
ID-3674;Danica;Bruschke;TRUE;3158.68;Stevens, Charles T;14/08/2014;840 15th Ave;Waco;McLennan;TX;76708;254-782-8569;254-205-1422;danica_bruschke@gmail.com;http://www.stevenscharlest.com;Gold
ID-3871;Mirta;Mallett;FALSE;2747.03;Stephen Kennerly Archts Inc Pc;03/01/2004;7 S San Marcos Rd;New York;New York;NY;10004;212-870-1286;212-745-6948;mirta_mallett@gmail.com;http://www.stephenkennerlyarchtsincpc.com;Silver
ID-4017;Iluminada;Ohms;FALSE;8159.03;Nazette Marner Good Wendt;29/06/2016;72 Southern Blvd;Mesa;Maricopa;AZ;85204;480-293-2882;480-866-6544;iluminada.ohms@yahoo.com;http://www.nazettemarnergoodwendt.com;Premium
ID-3823;Lauran;Burnard;FALSE;4165.71;Professionals Unlimited;10/09/2016;66697 Park Pl #3224;Riverton;Fremont;WY;82501;307-342-7795;307-453-7589;lburnard@burnard.com;http://www.professionalsunlimited.com;Standard
ID-3941;Venita;Maillard;FALSE;2399.27;Wallace Church Assoc Inc;02/03/2002;72119 S Walker Ave #63;Anaheim;Orange;CA;92801;714-523-6653;714-663-9740;venita_maillard@gmail.com;http://www.wallacechurchassocinc.com;Gold
ID-4023;Shonda;Greenbush;TRUE;4953.84;Saint George Well Drilling;19/09/2001;82 Us Highway 46;Clifton;Passaic;NJ;7011;973-482-2430;973-644-2974;shonda_greenbush@cox.net;http://www.saintgeorgewelldrilling.com;Standard
ID-4080;;Biddy;FALSE;4904.93;Warehouse Office & Paper Prod;16/11/2011;61556 W 20th Ave;Seattle;King;WA;98104;206-711-6498;206-395-6284;jbiddy@yahoo.com;http://www.warehouseofficepaperprod.com;Gold
ID-3733;Carissa;Batman;TRUE;5630.51;Poletto, Kim David Esq;01/03/2013;12270 Caton Center Dr;Eugene;Lane;OR;97401;541-326-4074;541-801-5717;carissa.batman@yahoo.com;http://www.polettokimdavidesq.com;Premium
ID-4024;;Lapage;FALSE;6184.74;Hawkes, Douglas D;04/01/2016;4 Stovall St #72;Union City;Hudson;NJ;7087;201-693-3967;201-856-2720;clapage@lapage.com;http://www.hawkesdouglasd.com;Premium
ID-3750;Novella;Degroot;FALSE;8562.72;Evans, C Kelly Esq;03/02/2014;303 N Radcliffe St;Hilo;Hawaii;HI;96720;808-477-4775;808-746-1865;novella_degroot@degroot.org;http://www.evansckellyesq.com;Standard
ID-4044;Izetta;Dewar;FALSE;3975.31;Lisatoni, Jean Esq;21/07/2014;2 W Scyene Rd #3;Baltimore;Baltimore City;MD;21217;410-473-1708;410-522-7621;idewar@dewar.com;http://www.lisatonijeanesq.com;Premium
ID-4055;Gary;Nunlee;FALSE;3153.15;Irving Foot Center;23/06/2009;2 W Mount Royal Ave;Fortville;Hancock;IN;46040;317-542-6023;317-887-8486;gary_nunlee@nunlee.org;http://www.irvingfootcenter.com;Silver
ID-3729;Chau;Kitzman;FALSE;6134.07;Benoff, Edward Esq;30/10/2007;429 Tiger Ln;Beverly Hills;Los Angeles;CA;90212;310-560-8022;310-969-7230;chau@gmail.com;http://www.benoffedwardesq.com;Standard
ID-3883;Jenelle;Regusters;TRUE;3545.31;Haavisto, Brian F Esq;10/08/2017;3211 E Northeast Loop;Tampa;Hillsborough;FL;33619;813-932-8715;813-357-7296;jregusters@regusters.com;http://www.haavistobrianfesq.com;Gold
ID-3588;Mitsue;    Tollner;FALSE;5566.87;Morlong Associates;21/05/2009;7 Eads St;Chicago;Cook;IL;60632;773-573-6914;773-924-8565;mitsue_tollner@yahoo.com;http://www.morlongassociates.com;Gold
ID-3694;;Shin;FALSE;8243.48;Carroccio, A Thomas Esq;20/02/2007;2239 Shawnee Mission Pky;Tullahoma;Coffee;TN;37388;931-273-8709;931-739-1551;jshin@shin.com;http://www.carroccioathomasesq.com;Gold
ID-3639;;Seewald;TRUE;8058.06;East Coast Marketing;03/09/2008;4 Otis St;Van Nuys;Los Angeles;CA;91405;818-423-4007;818-749-8650;shenika@gmail.com;http://www.eastcoastmarketing.com;Premium
ID-3752;Jennifer;Fallick;TRUE;4387.34;Nagle, Daniel J Esq;30/12/2011;44 58th St;Wheeling;Cook;IL;60090;847-979-9545;847-800-3054;jfallick@yahoo.com;http://www.nagledanieljesq.com;Silver
ID-4015;Dick;Wenzinger;TRUE;3854.76;Wheaton Plastic Products;11/02/2000;22 Spruce St #595;Gardena;Los Angeles;CA;90248;310-510-9713;310-936-2258;dick@yahoo.com;http://www.wheatonplasticproducts.com;Gold
ID-3825;My;Rantanen;TRUE;2496.62;Bosco, Paul J;17/06/2004;8 Mcarthur Ln;Richboro;Bucks;PA;18954;215-491-5633;215-647-2158;my@hotmail.com;http://www.boscopaulj.com;Silver
ID-3968;;Kitty;TRUE;8009.47;Service Supply Co Inc;22/01/2004;735 Crawford Dr;Anchorage;Anchorage;AK;99501;907-435-9166;907-770-3542;gail@kitty.com;http://www.servicesupplycoinc.com;Silver
ID-3930;Samira;Heintzman;TRUE;6151.85;Mutual Fish Co;12/03/2009;8772 Old County Rd #5410;Kent;King;WA;98032;206-311-4137;206-923-6042;sheintzman@hotmail.com;http://www.mutualfishco.com;Standard
